title,media,date,datetime,desc,link,img,Category
'Not a smart family decision': Mila Kunis convinced Ashton ...,The Des Moines Register,1 month ago,2021-08-04 16:01:11.560391,"The company has only one test flight left before trips start for paying customers. Kutcher was scheduled to be on one of those first trips, but Kunis convinced ...",https://www.desmoinesregister.com/story/entertainment/television/2021/07/19/mila-kunis-ashton-kutcher-sell-virgin-galactic-stock-flight-space-ticket-vss-unity-cheddar-news/8012264002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Space travel will advance with Blue Origin's flight, experts say",ABC Chicago,1 month ago,2021-08-04 16:01:11.568466,Jeff Bezos' space travel aspirations are playing a big role in setting up a bright future for space flight.,https://abc7chicago.com/blue-origin-texas-space-flight-jeff-bezos-x-university-of-houston/10897914/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Richard Branson Just Flew to Space. What It Means for Virgin ...,The Motley Fool,1 month ago,2021-08-04 16:01:12.267600,"That was when the U.S. Federal Aviation Administration awarded Virgin Galactic its ""full commercial launch license"" to begin conducting space tourism flights.",https://www.fool.com/investing/2021/07/19/richard-branson-spaceflight-virgin-galactic-stock/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Soon-to-be youngest American in space shares how surviving ...,ABC News,1 month ago,2021-08-04 16:01:12.268599,Soon-to-be youngest American in space shares how surviving cancer helped prepare her for mission. Hayley Arceneaux will be the first pediatric cancer survivor ...,https://abcnews.go.com/US/youngest-american-space-shares-surviving-cancer-helped-prepare/story?id=78930930,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
What is suborbital flight? (And why do we care?),Live Science,1 month ago,2021-08-04 16:01:12.268599,Suborbital space missions are in the news as the founders of Virgin Galactic and Blue Origin take their maiden flights. But what exactly does suborbital ...,https://www.livescience.com/what-is-suborbital-flight.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Could Commercial Space Travel Affect Your Life Insurance?,Forbes,1 month ago,2021-08-04 16:01:12.276646,"For all of you starry-eyed travelers, commercial space travel is on the horizon. Richard Branson and his crewmates recently traveled on the SpaceShipTwo ...",https://www.forbes.com/advisor/life-insurance/space-travel/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin is launching Jeff Bezos to space on Tuesday. Here ...,CNBC,1 month ago,2021-08-04 16:01:12.276646,"After 15 successful test flights without people on board, Blue Origin is set to put its spacecraft to the ultimate test: Its first human spaceflight, ...",https://www.cnbc.com/2021/07/19/blue-origin-launching-jeff-bezos-to-space-tuesday-what-to-know.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos and Blue Origin Are Finally Flying to Space,Scientific American,1 month ago,2021-08-04 16:01:12.276646,"The spaceflight company founded by billionaire Jeff Bezos is set to launch its first crewed mission on Tuesday (July 20), which will send the billionaire ...",https://www.scientificamerican.com/article/jeff-bezos-and-blue-origin-are-finally-flying-to-space/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos space flight: What time does Jeff Bezos go to space?,Deseret News,1 month ago,2021-08-04 16:01:12.276646,"Bezos will travel with a few guests, including his brother Mark Bezos, pilot Wally Funk and a high school graduate Oliver Daemen. How long will the flight last?",https://www.deseret.com/2021/7/19/22583653/jeff-bezos-space-flight-time,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Blue Origin Space Flight Launch: Now, Jeff Bezos is going to ...",Times of India,1 month ago,2021-08-04 16:01:12.284640,"Now, Jeff Bezos is going to space — and higher than Branson: When & where to watch Blue Origin flight. TIMESOFINDIA.COM / Updated: Jul 19, 2021, 23:05 IST.",https://timesofindia.indiatimes.com/world/us/now-jeff-bezos-is-going-to-space-and-higher-than-branson-when-where-to-watch/articleshow/84561061.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Space Tourism Is a Waste,Gizmodo,1 month ago,2021-08-04 16:01:12.284640,"Jeff Bezos, the richest man on Earth, will head into suborbital space on Tuesday. He'll be the second billionaire to take such a journey this month, ...",https://gizmodo.com/space-tourism-is-a-waste-1847285820,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Billionaires In Space Are Costing Lives On Earth,WBUR,1 month ago,2021-08-04 16:01:12.284640,"Bezos, who takes flight on July 20, is now the wealthiest man on Earth, worth about $200 billion dollars. His wealth could more than address some of the ...",https://www.wbur.org/cognoscenti/2021/07/19/jeff-bezos-blue-origin-space-race-abby-maxman,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos' Blue Origin Says Teen to Replace Auction Winner ...,Wall Street Journal,1 month ago,2021-08-04 16:01:13.028161,"Jeff Bezos ' space company said that the person who paid roughly $30 million for a seat aboard its rocket next week won't be on the trip, and an 18-year-old ...",https://www.wsj.com/articles/jeff-bezos-blue-origin-says-teen-to-replace-auction-winner-on-space-flight-11626364233,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos in Space: What the 10-Minute Blue Origin Flight ...,Wall Street Journal,1 month ago,2021-08-04 16:01:13.028161,Jeff Bezos in Space: What the 10-Minute Blue Origin Flight Will Be Like. Curious what the former Amazon.com CEO and others on the New Shepard rocket will see?,https://www.wsj.com/articles/jeff-bezos-in-space-what-the-10-minute-blue-origin-flight-will-be-like-11626372013,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
An 18-year-old is flying to space with Jeff Bezos after the ...,The Washington Post,1 month ago,2021-08-04 16:01:13.036160,The flight is scheduled for Tuesday from the company's launch site in West Texas. Daemen will travel with Bezos (who also founded Amazon and owns The Washington ...,https://www.washingtonpost.com/technology/2021/07/15/blueoriginjeffbezos28millionauctionspace/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
An 18-year-old is going to space with Jeff Bezos,CNN,1 month ago,2021-08-04 16:01:13.036160,"... for an 11-minute joy ride to the edge of space alongside Jeff Bezos will not make the trip, Bezos' rocket company Blue Origin announced Thursday.",https://www.cnn.com/2021/07/15/tech/jeff-bezos-blue-origin-flight-passenger-scn/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin: Teenager to fly into space with Jeff Bezos,BBC,1 month ago,2021-08-04 16:01:13.044192,The teenager is the son of Somerset Capital Partners CEO Joes Daemen. Mr Daemen had secured a seat on the second flight but was moved up to the first when the ...,https://www.bbc.com/news/world-us-canada-57855650,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Bezos' Space Company Donates $19 Million to Charity Ahead ...,Entrepreneur,1 month ago,2021-08-04 16:01:13.044192,Bezos' Space Company Donates $19 Million to Charity Ahead of Space Flight. Blue Origin doled out the grants through its foundation called Club for the Future.,https://www.entrepreneur.com/article/377437,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Teenager to fly with Bezos in inaugural space tourism flight,Reuters,1 month ago,2021-08-04 16:01:13.044192,Bezos has been locked in a race with billionaire rivals Richard Branson and Elon Musk as they seek to usher in a new era of commercial space travel in a ...,https://www.reuters.com/business/aerospace-defense/teenager-fly-with-bezos-inaugural-space-tourism-flight-2021-07-15/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin names final passenger for 1st crewed flight,Space.com,1 month ago,2021-08-04 16:01:13.052183,Oliver Daemen will be the youngest person in space after Blue Origin's $28 million auction winner had a schedule conflict. Blue Origin employees practice ...,https://www.space.com/blue-origin-18-year-old-passenger-identity-revealed,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin reveals runner-up in $28 million auction will fly ...,CNBC,1 month ago,2021-08-04 16:01:13.052183,"The spaceflight. A New Shepard rockets launches the NS-10 test flight on January 23, 2019. Blue Origin.",https://www.cnbc.com/2021/07/15/blue-origin-reveals-oliver-daemen-flying-to-space-with-jeff-bezos.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
How to watch Blue Origin launch Jeff Bezos into space today,Space.com,1 month ago,2021-08-04 16:01:13.052183,"A typical New Shepard flight lasts 11 minutes, and a live broadcast with the astronauts will be available at BlueOrigin.com after the landing, Blue Origin said ...",https://www.space.com/blue-origin-jeff-bezos-launch-webcast,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Travelers' Insurance for Space Travel Could Be on the Way,Barron's,1 month ago,2021-08-04 16:01:14.019835,"“The product that we're working on developing would be to insure against bodily injury to the space flight participants, themselves,” Chris Kunstadter, global ...",https://www.barrons.com/articles/space-tourism-insurance-blue-origin-virgin-galactic-51626553505,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos space launch kicks off new chapter for Blue Origin,The Washington Post,1 month ago,2021-08-04 16:01:14.027900,Quiet and secretive Blue Origin hopes to start new chapter with Jeff Bezos's space flight. Error: Try reloading.,https://www.washingtonpost.com/technology/2021/07/18/jeff-bezos-blue-origin-space-future/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos' Blue Origin Targets Bigger Space Goals,Wall Street Journal,1 month ago,2021-08-04 16:01:14.027900,"Bezos and three other people to the edge of space in an 11-minute flight, the first launch with passengers on the company's New Shepard rocket. Newsletter Sign- ...",https://www.wsj.com/articles/jeff-bezos-blue-origin-targets-bigger-space-goals-11626613203,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin sees clear skies for inaugural space flight by ...,Reuters,1 month ago,2021-08-04 16:01:14.035890,The planned 11-minute trip from the company's Launch Site One facility is set to include the oldest person ever to go to space - 82-year-old trailblazing ...,https://www.reuters.com/business/aerospace-defense/bezos-crewmates-prepare-inaugural-blue-origin-space-flight-2021-07-18/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Meet the crew launching on Blue Origin's 1st astronaut flight ...,Space.com,1 month ago,2021-08-04 16:01:14.040482,Related: How to watch Blue Origin launch Jeff Bezos into space on July 20 ... New Shepard is an automated spaceflight system and all of the crew will be ...,https://www.space.com/blue-origin-jeff-bezos-first-astroanut-launch-crew,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
SpaceX's Elon Musk to visit space … with Virgin Galactic?,EarthSky,1 month ago,2021-08-04 16:01:14.040482,"Branson made a trip to suborbital space on July 11, 2021. It marked the first fully crewed flight for Virgin Galactic's SpaceShipTwo design, ...",https://earthsky.org/space/spacex-elon-musk-to-visit-space-with-virgin-galactic/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin will break records for oldest and youngest ...,Space.com,1 month ago,2021-08-04 16:01:14.040482,"Glenn's first flight in 1963 was at a more typical astronaut age, 40, but the popular astronaut was deemed too valuable to return to space for a second ...",https://www.space.com/blue-origin-breaking-oldest-and-youngest-astronaut-records,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Now it's Jeff Bezos' turn to make history with flight into space,NBC News,1 month ago,2021-08-04 16:01:14.048487,"The New Shepard rocket launches from a site in the West Texas desert, southeast of El Paso. Since it's a suborbital flight, the capsule will not enter into ...",https://www.nbcnews.com/science/space/now-jeff-bezos-turn-make-history-flight-space-rcna1435,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Billionaires in space: The launch of a dream or just out-of-this ...,The Washington Post,1 month ago,2021-08-04 16:01:14.048487,"Now the billionaire battle is for space, albeit short, suborbital flights. Jeff Bezos, the richest man in the world, announced he would fly in his Blue ...",https://www.washingtonpost.com/lifestyle/2021/07/18/billionaire-space-race/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Bezos, Branson & Musk — Are billionaires popularising space ...",ThePrint,1 month ago,2021-08-04 16:01:14.056482,Jeff Bezos will travel to the edge of space in his New Shepard aircraft — more than a week after billionaire Richard Branson defeated him in a fast developing ...,https://theprint.in/talk-point/bezos-branson-musk-are-billionaires-popularising-space-travel-or-just-on-an-ego-trip/698163/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Home >Science >News >Who is accompanying Jeff Bezos on ...,Mint,1 month ago,2021-08-04 16:01:14.755860,Who is accompanying Jeff Bezos on Blue Origin's first crewed space flight · Jeff Bezos's net worth is today estimated at more than $200 billion · His blast into ...,https://www.livemint.com/science/news/who-is-accompanying-jeff-bezos-on-blue-origin-s-first-crewed-space-flight-11626573269013.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos Picks 18-Year-Old Dutch Student for Blue Origin ...,The New York Times,1 month ago,2021-08-04 16:01:14.755860,"Someone paid $28 million to not go to space with Jeff Bezos next week. Instead, an 18-year-old from the Netherlands will join the flight.",https://www.nytimes.com/2021/07/15/science/jeff-bezos-oliver-daemen-space.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
18-Year-Old Will Join Jeff Bezos On Blue Origin Space Flight,NPR,1 month ago,2021-08-04 16:01:14.765027,"The upcoming launch will be New Shepard's first human-crewed spaceflight. For the trip, Daemen and Funk will join Amazon and Blue Origin founder Jeff Bezos and ...",https://www.npr.org/2021/07/15/1016510564/blue-origin-space-18-year-old-bezos-oliver-daemen-netherlands,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos spaceflight passengers: Meet the Blue Origin crew,El Paso Times,1 month ago,2021-08-04 16:01:14.765027,"The spaceflight passengers include the founder of Amazon.com, who is set to become the second person to ride his own rocket into space; his younger brother; ...",https://www.elpasotimes.com/story/news/2021/07/17/jeff-bezos-space-flight-passengers-blue-origin-prepares-for-van-horn-launch/7999512002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
CNN Business Nightcap: Someone spent $28 million to go to ...,CNN,1 month ago,2021-08-04 16:01:14.765027,In today's business news: Jeff Bezos's space flight has a last-minute passenger ... The passengers on Jeff Bezos' Blue Origin trip were set to include Jeff ...,https://www.cnn.com/2021/07/15/business/nightcap-bezos-space-oatly-sunscreen-recall/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos' Blue Origin flight soars to the edge of space,EarthSky,1 month ago,2021-08-04 16:01:14.773071,"A typical New Shepard spaceflight lasts 11 minutes, as did the July 20 flight. Bezos, who founded Amazon and owns the Washington Post, founded Blue Origin ...",https://earthsky.org/space/jeff-bezos-blue-origin-flight-on-july-20/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Teen Chosen to Fly Into Space With Bezos,Voice of America,1 month ago,2021-08-04 16:01:14.773071,"Oliver Daemen, 18, received exciting news Thursday from the Blue Origin flight team: He will be flying into space on July 20.",https://www.voanews.com/science-health/teen-chosen-fly-space-bezos,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Man who paid $28 mn for space travel with Bezos drops out ...,Mint,1 month ago,2021-08-04 16:01:14.773071,"... space tourism flight for billionaire Jeff Bezos' Blue Origin company. ... all-civilian crew for Tuesday's scheduled flight after the auction winner, ...",https://www.livemint.com/news/world/man-who-paid-28-mn-for-space-travel-with-jeff-bezos-drops-out-due-to-scheduling-conflict-11626478586545.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Virgin Galactic (SPCE) Stock Falls After Richard Branson's ...,Bloomberg.com,1 month ago,2021-08-04 16:01:14.773071,"Shares of Virgin Galactic Holdings Inc. fell every trading day since the space trip, erasing all the gains since early June in the worst week ever for the ...",https://www.bloomberg.com/news/articles/2021-07-16/virgin-galactic-shares-come-back-to-earth-after-space-trip,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Actor Ashton Kutcher backed out of Virgin Galactic space flight,Reuters,1 month ago,2021-08-04 16:01:14.781074,British entrepreneur Richard Branson and five other Virgin Galactic employees on Sunday took the first fully crewed test flight to space. read more.,https://www.reuters.com/lifestyle/actor-ashton-kutcher-backed-out-virgin-galactic-space-flight-2021-07-16/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
NASA Announces Nuclear Thermal Propulsion Reactor ...,NASA,1 month ago,2021-08-04 16:01:15.505880,NASA's space nuclear technologies portfolio is led and funded by its Space Technology Mission Directorate. The agency's Technology Demonstration Missions ...,https://www.nasa.gov/press-release/nasa-announces-nuclear-thermal-propulsion-reactor-concept-awards,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Virgin Galactic's Richard Branson on Space and the ...,Rolling Stone,1 month ago,2021-08-04 16:01:15.505880,Inside billionaire Richard Branson's inspiring journey to get as far as money could ... The world is entering phase two of space travel: the profit boost.,https://www.rollingstone.com/culture/culture-features/richard-branson-space-flight-1195655/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Branson, Virgin Galactic Pull Off Key Test for Space Tourism",Bloomberg.com,1 month ago,2021-08-04 16:01:15.513877,Mission boosts company plan to start offering trips next year · Suborbital flight caps boyhood dream for daredevil billionaire.,https://www.bloomberg.com/news/articles/2021-07-11/branson-poised-to-take-off-on-virgin-galactic-flight-to-space,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Richard Branson's launch changes the way we look at space,TheHill,1 month ago,2021-08-04 16:01:15.517590,Branson's SpaceShip Two flight on Sunday morning was the very first privately financed human spaceflight on a spacecraft built by private investors ...,https://thehill.com/opinion/technology/562638-get-ready-for-the-virgin-galactic-jingle-richard-bransons-space-flight,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Billionaires and their spaceships: What next for space tourism?,Al Jazeera,1 month ago,2021-08-04 16:01:15.518589,"SpaceX has successfully launched three different astronaut missions into space, bringing down the cost of space travel by millions. Right now, a seat on the ...",https://www.aljazeera.com/economy/2021/7/13/billionaires-and-their-spaceships-what-next-for-space-tourism,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Here's why Virgin Galactic stock is falling after a successful ...,MarketWatch,1 month ago,2021-08-04 16:01:15.518589,Virgin's founder Richard Branson and five crewmates flew to suborbital space on the company's VSS Unity rocket-powered spaceplane in a live-streamed flight on ...,https://www.marketwatch.com/story/heres-why-virgin-galactic-stock-is-falling-after-a-successful-space-flight-11626106486,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Branson, Bezos put a new face on space travel",Axios,1 month ago,2021-08-04 16:01:15.518589,Between the lines: The space industry is finding itself at the center of a cultural clash as billionaires make themselves front and center in spaceflight ...,https://www.axios.com/branson-bezos-space-travel-billionaires-nasa-e4c8e455-3d4b-4f6e-9f62-bf821c631d30.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Here's why Richard Branson's flight matters—and, yes, it really ...",Ars Technica,1 month ago,2021-08-04 16:01:15.527967,Diamandis hoped the X Prize might similarly stimulate human spaceflight. Sir Richard Branson enjoys microgravity on Sunday. Virgin Galactic.,https://arstechnica.com/science/2021/07/heres-why-richard-bransons-flight-matters-and-yes-it-really-matters/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Richard Branson, Jeff Bezos have opened up space for travel ...",Firstpost,1 month ago,2021-08-04 16:01:15.527967,Many private players are trying to make inroads into the space industry but the cost of travelling into the unknown is still very steep making it inaccessible ...,https://www.firstpost.com/tech/science/richard-branson-jeff-bezos-have-opened-up-space-for-travel-but-not-everyone-can-access-it-9800821.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Camp helps kids explore space and space travel – Cache ...,Cache Valley Daily,1 month ago,2021-08-04 16:01:15.527967,"We want to build some model rocket ships and that sort of stuff and talk about space travel,” he said. Powell was asked about the support that goes into ...",https://www.cachevalleydaily.com/news/archive/2021/07/12/camp-helps-kids-explore-space-and-space-travel/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Bezos' Blue Origin Will Launch First Space Flight With ...,Barron's,1 month ago,2021-08-04 16:01:16.228204,"Daemon will join the Amazon founder, his brother Mark Bezos, and space pioneer Wally Funk July 20 on Blue Origin's New Shepard rocket trip to the edge of ...",https://www.barrons.com/articles/live-updates-51626365514,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Winner who paid $30m for space flight with Bezos won't go ...,The Guardian,1 month ago,2021-08-04 16:01:16.228204,"“At 18 years old and 82 years young, Oliver Daemen and Wally Funk represent the youngest and oldest astronauts to travel to space,” according to Bezos's company ...",https://www.theguardian.com/technology/2021/jul/15/jeff-bezos-space-flight-guest-new-shepard,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos' Blue Origin Says Teen to Replace Auction Winner ...,Wall Street Journal,1 month ago,2021-08-04 16:01:16.228204,"Jeff Bezos ' space company said that the person who paid roughly $30 million for a seat aboard its rocket next week won't be on the trip, and an 18-year-old ...",https://www.wsj.com/articles/jeff-bezos-blue-origin-says-teen-to-replace-auction-winner-on-space-flight-11626364233,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos in Space: What the 10-Minute Blue Origin Flight ...,Wall Street Journal,1 month ago,2021-08-04 16:01:16.236367,Jeff Bezos in Space: What the 10-Minute Blue Origin Flight Will Be Like. Curious what the former Amazon.com CEO and others on the New Shepard rocket will see?,https://www.wsj.com/articles/jeff-bezos-in-space-what-the-10-minute-blue-origin-flight-will-be-like-11626372013,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
18-Year-Old On Jeff Bezos' Space Flight To Become Youngest ...,HuffPost,1 month ago,2021-08-04 16:01:16.237365,"An 18-year-old who has landed a spot on Jeff Bezos' upcoming spaceflight is set to become the youngest person to go to space, Bezos' company Blue Origin ...",https://www.huffpost.com/entry/bezos-youngest-person-in-space_n_60f06005e4b0d5140ebdd041,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
An 18-year-old is flying to space with Jeff Bezos after the ...,The Washington Post,1 month ago,2021-08-04 16:01:16.237365,The flight is scheduled for Tuesday from the company's launch site in West Texas. Daemen will travel with Bezos (who also founded Amazon and owns The Washington ...,https://www.washingtonpost.com/technology/2021/07/15/blueoriginjeffbezos28millionauctionspace/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
An 18-year-old is going to space with Jeff Bezos,CNN,1 month ago,2021-08-04 16:01:16.237365,"... for an 11-minute joy ride to the edge of space alongside Jeff Bezos will not make the trip, Bezos' rocket company Blue Origin announced Thursday.",https://www.cnn.com/2021/07/15/tech/jeff-bezos-blue-origin-flight-passenger-scn/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Jeff Bezos in space: Youngest to fly to space, 18, joins human ...",USA Today,1 month ago,2021-08-04 16:01:16.246772,"Jeff Bezos' first trip to space will now include both the youngest and oldest people ever to take flight. The Amazon founder's aerospace company, ...",https://www.usatoday.com/story/tech/2021/07/15/jeff-bezos-space-youngest-fly-space-18-joins-human-flight/7979750002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin: Teenager to fly into space with Jeff Bezos,BBC,1 month ago,2021-08-04 16:01:16.247769,The teenager is the son of Somerset Capital Partners CEO Joes Daemen. Mr Daemen had secured a seat on the second flight but was moved up to the first when the ...,https://www.bbc.com/news/world-us-canada-57855650,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Bezos' Space Company Donates $19 Million to Charity Ahead ...,Entrepreneur,1 month ago,2021-08-04 16:01:16.247769,Bezos' Space Company Donates $19 Million to Charity Ahead of Space Flight. Blue Origin doled out the grants through its foundation called Club for the Future.,https://www.entrepreneur.com/article/377437,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
